Unit Name,1-Jan-2018,1-Feb-2018,1-Mar-2018,1-Apr-2018,1-May-2018,1-Jun-2018,1-Jul-2018,1-Aug-2018,1-Sep-2018,1-Oct-2018,1-Nov-2018,1-Dec-2018,1-Jan-2019,1-Feb-2019,1-Mar-2019,1-Apr-2019,1-May-2019,1-Jun-2019,1-Jul-2019,1-Aug-2019,1-Sep-2019,1-Oct-2019,1-Nov-2019,1-Dec-2019,1-Jan-2020,1-Feb-2020,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020
Gowanus CT GT32,718525.999284,33812.9882016,12679.8705756,50719.4823024,27473.0529138,21133.117626,27473.0529138,78192.53521619999,82419.1587414,44379.5470146,40152.9234894,25359.7411512,84532.470504,21133.117626,10566.558813,14793.1823382,0.0,12679.8705756,23246.4293886,4226.6235252,4226.6235252,12679.8705756,4226.6235252,23246.4293886,29586.3646764,10566.558813,0.0,2113.3117626,2113.3117626,2113.3117626,4226.6235252,12679.8705756,2113.3117626,4226.6235252,6339.9352878,40152.9234894
Gowanus CT GT33,773561.1081216,36510.2587904,13691.347046400002,54765.38818560001,29664.585267200004,22818.911744,27382.694092800004,82148.0822784,88993.7558016,47919.7146624,43355.9323136,27382.694092800004,91275.646976,22818.911744,11409.455872,15973.238220800002,0.0,13691.347046400002,25100.8029184,4563.7823488,4563.7823488,13691.347046400002,4563.7823488,22818.911744,31946.476441600003,11409.455872,0.0,2281.8911744,2281.8911744,2281.8911744,4563.7823488,13691.347046400002,2281.8911744,4563.7823488,6845.673523200001,43355.9323136
Gowanus CT GT34,720607.9499519999,34010.994688,12754.123007999999,51016.492031999995,27633.933183999998,21256.871679999997,25508.246015999997,76524.73804799998,82901.799552,44639.430528,40388.056192,25508.246015999997,85027.48671999999,21256.871679999997,10628.435839999998,14879.810175999999,0.0,12754.123007999999,23382.558848,4251.374336,4251.374336,12754.123007999999,4251.374336,23382.558848,29759.620351999998,10628.435839999998,0.0,2125.687168,2125.687168,2125.687168,4251.374336,12754.123007999999,2125.687168,4251.374336,6377.061503999999,40388.056192
Gowanus CT GT35,771238.952223,36400.658511999995,13650.246942,54600.987768,29575.535041,22750.411569999997,27300.493884,81901.48165199999,88726.60512299999,47775.864297,43225.78198299999,27300.493884,91001.64627999999,20475.370412999997,11375.205784999998,15925.288099,0.0,13650.246942,25025.452726999996,4550.082313999999,4550.082313999999,13650.246942,4550.082313999999,22750.411569999997,31850.576198,11375.205784999998,0.0,2275.0411569999997,2275.0411569999997,2275.0411569999997,4550.082313999999,13650.246942,2275.0411569999997,4550.082313999999,6825.123471,43225.78198299999
Gowanus CT GT36,724658.7099375,34202.181,12825.817875,51303.2715,27789.272062500004,21376.363125,25651.63575,76954.90725,83367.8161875,44890.3625625,40615.0899375,25651.63575,85505.4525,21376.363125,10688.1815625,14963.4541875,0.0,12825.817875,23513.9994375,4275.272625,4275.272625,12825.817875,4275.272625,21376.363125,29926.908375,10688.1815625,0.0,2137.6363125,2137.6363125,2137.6363125,4275.272625,12825.817875,2137.6363125,4275.272625,6412.9089375,40615.0899375
Gowanus CT GT37,791382.9101816,37132.3359616,13924.625985600002,55698.503942400006,32490.7939664,23207.709976000002,32490.7939664,85868.52691120001,92830.83990400001,48736.19094960001,44094.6489544,27849.251971200003,92830.83990400001,23207.709976000002,11603.854988000001,16245.3969832,0.0,13924.625985600002,25528.4809736,4641.5419952,4641.5419952,13924.625985600002,4641.5419952,25528.4809736,32490.7939664,11603.854988000001,0.0,2320.7709976,2320.7709976,2320.7709976,4641.5419952,13924.625985600002,2320.7709976,4641.5419952,6962.312992800001,44094.6489544
Gowanus CT GT38,817041.9668355,38562.452712,14460.919766999998,57843.67906799999,31331.9928285,24101.532945000003,28921.839533999995,86765.518602,93995.9784855,50613.2191845,45792.9125955,28921.839533999995,96406.13178000001,21691.3796505,12050.766472500001,16871.0730615,0.0,14460.919766999998,26511.6862395,4820.306589,4820.306589,14460.919766999998,4820.306589,24101.532945000003,33742.146123,12050.766472500001,0.0,2410.1532945,2410.1532945,2410.1532945,4820.306589,14460.919766999998,2410.1532945,4820.306589,7230.459883499999,45792.9125955
Gowanus CT GT41,192245.19411,0.0,0.0,6408.173137,6408.173137,19224.519410999997,0.0,12816.346274,51265.385096,25632.692548,12816.346274,0.0,6408.173137,0.0,0.0,6408.173137,0.0,6408.173137,6408.173137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6408.173137
Gowanus CT GT42,183914.162208,0.0,0.0,6130.472073600001,6130.472073600001,18391.4162208,0.0,12260.944147200002,49043.77658880001,24521.888294400003,12260.944147200002,0.0,6130.472073600001,0.0,0.0,6130.472073600001,0.0,6130.472073600001,6130.472073600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6130.472073600001
Gowanus CT GT43,171821.8285056,0.0,0.0,6136.4938752,6136.4938752,18409.4816256,0.0,12272.9877504,42955.4571264,18409.4816256,6136.4938752,0.0,6136.4938752,0.0,0.0,6136.4938752,0.0,6136.4938752,6136.4938752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.4938752
Gowanus CT GT44,172443.11403,0.0,0.0,5748.103800999999,5748.103800999999,17244.311402999996,0.0,11496.207601999999,45984.830407999994,22992.415203999997,11496.207601999999,0.0,5748.103800999999,0.0,0.0,5748.103800999999,0.0,5748.103800999999,5748.103800999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748.103800999999
Gowanus CT GT45,176331.7687974,0.0,0.0,6080.4058206,6080.4058206,18241.2174618,0.0,12160.8116412,48643.2465648,18241.2174618,12160.8116412,0.0,6080.4058206,0.0,0.0,6080.4058206,0.0,6080.4058206,6080.4058206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6080.4058206
Gowanus CT GT46,201053.890881,0.0,0.0,6932.8927889999995,6932.8927889999995,20798.678366999997,0.0,13865.785577999999,55463.142311999996,20798.678366999997,13865.785577999999,0.0,6932.8927889999995,0.0,0.0,6932.8927889999995,0.0,6932.8927889999995,6932.8927889999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6932.8927889999995
Gowanus CT GT47,186644.00426700004,0.0,0.0,6221.466808900001,6221.466808900001,18664.400426700002,0.0,12442.933617800001,49771.734471200005,24885.867235600002,12442.933617800001,0.0,6221.466808900001,0.0,0.0,6221.466808900001,0.0,6221.466808900001,6221.466808900001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6221.466808900001
Gowanus CT GT48,187480.97289600002,0.0,0.0,6249.3657632,6249.3657632,18748.097289600002,0.0,12498.7315264,49994.9261056,24997.4630528,12498.7315264,0.0,6249.3657632,0.0,0.0,6249.3657632,0.0,6249.3657632,6249.3657632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6249.3657632
Graham ST 1,642733.4744999999,269948.05929,539896.11858,552750.78807,3097975.34709,4717663.702829999,3560743.44873,668442.8134799999,231384.05081999997,437058.76265999995,758425.49991,1221193.60155,629878.8050099999,707006.82195,707006.82195,642733.4744999999,501332.11011,475622.77112999995,462768.10163999995,1272612.27951,1208338.93206,2300985.83871,2288131.1692199996,1529705.66931,796989.5083799999,2532369.88953,3226522.0419899994,282802.72877999995,89982.68642999999,12854.669489999998,89982.68642999999,449913.43214999995,192820.04234999997,938390.8727699999,1388304.3049199998,848408.1863399999
Graham ST 2,1076727.6,452225.59199999995,904451.1839999999,925985.736,5189827.032,7903180.583999999,5943536.352,1119796.704,366087.384,732174.768,1270538.568,2002713.3360000001,1055193.048,1184400.36,1184400.36,1076727.6,796778.424,796778.424,775243.872,2131920.648,2024247.888,3854684.8079999997,3811615.7039999994,2562611.6879999996,1335142.224,4242306.744,5405172.551999999,452225.59199999995,150741.864,21534.552,150741.864,753709.32,323018.27999999997,1550487.744,2325731.616,1421280.432
Grand Haven IC 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.965946,0.0,0.0,0.0,8551.931892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.965946,0.0,4275.965946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275.965946,0.0,0.0,0.0,0.0,0.0
Grand Isle Gas Plant IC 1,17751.348251999996,1479.279021,1613.7589319999997,6455.035727999999,9010.154037,8203.274571,8606.714304,7665.354927,8606.714304,6051.595995,9682.553592,4706.796885,2286.1584869999997,1748.2388429999999,2151.678576,3093.037953,1479.279021,1748.2388429999999,4975.756707,3093.037953,4303.357152,3227.5178639999995,1210.319199,941.359377,2151.678576,1210.319199,941.359377,1344.79911,1613.7589319999997,1613.7589319999997,6320.555817,4168.877241,1210.319199,4168.877241,1210.319199,3093.037953
Grand Isle Gas Plant IC 2,17751.348251999996,1479.279021,1613.7589319999997,6455.035727999999,9010.154037,8203.274571,8606.714304,7665.354927,8606.714304,6051.595995,9682.553592,4706.796885,2286.1584869999997,1748.2388429999999,2151.678576,3093.037953,1479.279021,1748.2388429999999,4975.756707,3093.037953,4303.357152,3227.5178639999995,1210.319199,941.359377,2151.678576,1210.319199,941.359377,1344.79911,1613.7589319999997,1613.7589319999997,6320.555817,4168.877241,1210.319199,4168.877241,1210.319199,3093.037953
Grand Isle Gas Plant IC 3,17751.348251999996,1479.279021,1613.7589319999997,6455.035727999999,9010.154037,8203.274571,8606.714304,7665.354927,8606.714304,6051.595995,9682.553592,4706.796885,2286.1584869999997,1748.2388429999999,2151.678576,3093.037953,1479.279021,1748.2388429999999,4975.756707,3093.037953,4303.357152,3227.5178639999995,1210.319199,941.359377,2151.678576,1210.319199,941.359377,1344.79911,1613.7589319999997,1613.7589319999997,6320.555817,4168.877241,1210.319199,4168.877241,1210.319199,3093.037953
Grand Tower CC 1,1432102.942452,593915.601552,608284.527396,1781746.804656,1623688.6203720002,1235727.622584,1575792.200892,1767377.878812,1580581.84284,2035597.8279000001,2361293.480364,1920646.4211480003,1005824.80908,780711.637524,986666.2412880001,948349.1057040001,608284.527396,402329.923632,1206989.770896,675339.514668,728025.576096,766342.7116800001,852556.266744,651391.304928,517281.33038400003,368802.429996,311326.72662000003,172427.110128,526860.61428,565177.749864,1135145.1416759999,819028.773108,311326.72662000003,751973.7858360001,316116.36856800003,804659.847264
Grand Tower CC 2,1400628.152508,580862.511408,594915.636684,1742587.5342240003,1588003.1561880002,1208568.773736,1541159.405268,1728534.408948,1545843.78036,1990859.4141000002,2309396.920356,1878434.4118920001,983718.76932,763553.139996,964981.2689520001,927506.268216,594915.636684,393487.507728,1180462.523184,660496.887972,712025.0139840001,749500.0147200001,833818.766376,637075.012512,505912.50993600005,360696.882084,304484.38098,168637.503312,515281.26012000005,552756.260856,1110196.896804,801028.1407320001,304484.38098,735446.8894440001,309168.756072,786975.015456
Grand Tower CC 3,676707.983796,280641.438096,287431.150308,841924.3142880001,767237.4799560001,583915.250232,744605.105916,835134.602076,746868.34332,961875.8967,1115776.040172,907558.199004,475279.85484,368907.696852,466226.90522400005,448121.00599200005,287431.150308,190111.941936,570335.825808,319116.473964,344012.08540800004,362117.98464000004,402856.257912,307800.286944,244429.639632,174269.280108,147110.43126,81476.546544,248956.11444,267062.01367200003,536387.264748,387013.596084,147110.43126,355328.27242800005,149373.66866400003,380223.883872
Grand Tower CC 4,826213.23603,342643.61628,350933.38119,1027930.8488400001,936743.4348300002,712919.78226,909110.88513,1019641.08393,911874.1401,1174383.36225,1362284.70021,1108065.24297,580283.5437,450410.56011,569230.5238200001,547124.48406,350933.38119,232113.41747999997,696340.25244,389618.95077000005,420014.75544000004,442120.79520000005,491859.38466000004,375802.67592,298431.53676,212770.63269,179611.57305,99477.17892,303958.0467,326064.08646,654891.4278899999,472516.59987000003,179611.57305,433831.0302900001,182374.82802000002,464226.83495999995
Grant Town Power Plant CFB GEN1,583605.77456,371887.59136,555990.35936,582685.26072,472223.59991999995,393059.40968000004,456574.86464000004,483269.766,478667.19680000003,541262.13792,606618.62056,576241.6638399999,507203.12584,416992.76952,503521.07048,350715.77304,341510.63464,224605.37696,381092.72976,285359.2904,325861.89936,266028.49976000004,389377.35432000004,241174.62608,159248.89432,60753.91344,56151.34424,50628.26119999999,114143.71616000001,115984.74384,254982.33368,209877.15552000003,122428.34072,187784.82336,133474.5068,322179.84400000004
Grant Town Power Plant CFB GEN1,466884.619648,297510.073088,444792.287488,466148.208576,377778.879936,314447.527744,365259.891712,386615.8128,382933.75744,433009.710336,485294.896448,460993.331072,405762.500672,333594.215616,402816.856384,280572.618432,273208.507712,179684.301568,304874.183808,228287.43232,260689.519488,212822.799808,311501.883456,192939.70086399998,127399.115456,48603.130752,44921.075392,40502.60896,91314.972928,92787.795072,203985.866944,167901.724416,97942.672576,150227.858688,106779.60544,257743.8752
Grant Town Power Plant CFB GEN1,110885.0971664,70658.6423584,105638.1682784,110710.19953679999,89722.4839848,74681.2878392,86749.22428159999,91821.25554,90946.767392,102839.8062048,115257.53790639999,109485.9161296,96368.5939096,79228.6262088,95669.00339119999,66635.99687759999,64887.020581599994,42675.021622399996,72407.6186544,54218.26517599999,61913.7608784,50545.4149544,73981.6973208,45823.1789552,30257.289920799998,11543.2435536,10668.755405599999,9619.369627999999,21687.306070399998,22037.1013296,48446.6433992,39876.6595488,23261.3847368,35679.1164384,25360.156292,61214.17036
Grant Town Power Plant CFB GEN1,5836.0577456,3718.8759136000003,5559.9035936,5826.8526072,4722.2359992,3930.5940968000004,4565.7486464,4832.697660000001,4786.671968000001,5412.621379200001,6066.1862056,5762.4166384,5072.0312584,4169.9276952,5035.2107048,3507.1577304,3415.1063464,2246.0537696,3810.9272976,2853.592904,3258.6189936,2660.2849976,3893.7735432000004,2411.7462608,1592.4889432,607.5391344,561.5134424,506.282612,1141.4371616,1159.8474383999999,2549.8233368,2098.7715552000004,1224.2834072,1877.8482336000002,1334.7450680000002,3221.7984400000005
Grapeland CT 1,23800.44117,57121.058808,14280.264702,47600.88234,33320.617638,19040.352936000003,185643.44112600002,214203.97053000002,0.0,52360.970574000006,42840.794106,99961.852914,0.0,414127.676358,9520.176468000001,23800.44117,9520.176468000001,42840.794106,0.0,9520.176468000001,14280.264702,19040.352936000003,90441.676446,9520.176468000001,0.0,9520.176468000001,4760.088234000001,0.0,0.0,4760.088234000001,19040.352936000003,114242.117616,152322.82348800002,90441.676446,47600.88234,66641.235276
Gravel Neck CT 1,281884.49672999996,0.0,21274.301639999998,2659.2877049999997,37230.02786999999,0.0,0.0,2659.2877049999997,7977.863114999999,26592.87705,0.0,0.0,0.0,5318.5754099999995,7977.863114999999,5318.5754099999995,2659.2877049999997,2659.2877049999997,7977.863114999999,0.0,18615.013934999995,18615.013934999995,13296.438525,5318.5754099999995,0.0,0.0,0.0,2659.2877049999997,2659.2877049999997,0.0,0.0,0.0,0.0,5318.5754099999995,5318.5754099999995,0.0
Gravel Neck CT 2,432222.89498599997,0.0,32620.595847999997,4077.5744809999997,57086.04273399999,0.0,0.0,4077.5744809999997,12232.723442999999,40775.74481,0.0,0.0,0.0,8155.148961999999,12232.723442999999,8155.148961999999,4077.5744809999997,4077.5744809999997,12232.723442999999,0.0,28543.021366999994,28543.021366999994,20387.872405,8155.148961999999,0.0,0.0,0.0,4077.5744809999997,4077.5744809999997,0.0,0.0,0.0,0.0,8155.148961999999,8155.148961999999,0.0
Gravel Neck CT 3,1507409.41113,227041.91130599997,707179.72374,852337.667034,900723.6481319999,528523.793532,591797.768814,602963.764452,640183.749912,610407.7615439999,878391.6568560001,513635.799348,390809.84732999996,290315.886588,368477.856054,182377.928754,182377.928754,133991.947656,312647.877864,174933.931662,401975.842968,238207.906944,256817.899674,126547.95056399998,96771.962196,33497.986914,48385.981098,74439.97092,148879.94184,145157.943294,264261.896766,334979.86913999997,178655.93020799998,245651.904036,156323.938932,331257.870594
Gravel Neck CT 4,1492027.682445,224725.15710899996,699963.60411,843640.343901,891532.5904979999,523130.693598,585759.016071,596811.072978,633651.262668,604179.110916,869428.476684,508394.61772199994,386821.991745,287353.479582,364717.87793099997,180516.929481,180516.929481,132624.682884,309457.593396,173148.891543,397874.04865199997,235777.21401599998,254197.30886099997,125256.64494599999,95784.493194,33156.170721,47892.246597,73680.37938,147360.75876,143676.739791,261565.346799,331561.70720999996,176832.91051199997,243145.251954,154728.796698,327877.688241
Gravel Neck CT 5,1507409.41113,227041.91130599997,707179.72374,852337.667034,900723.6481319999,528523.793532,591797.768814,602963.764452,640183.749912,610407.7615439999,878391.6568560001,513635.799348,390809.84732999996,290315.886588,368477.856054,182377.928754,182377.928754,133991.947656,312647.877864,174933.931662,401975.842968,238207.906944,256817.899674,126547.95056399998,96771.962196,33497.986914,48385.981098,74439.97092,148879.94184,145157.943294,264261.896766,334979.86913999997,178655.93020799998,245651.904036,156323.938932,331257.870594
Gravel Neck CT 6,1492027.682445,224725.15710899996,699963.60411,843640.343901,891532.5904979999,523130.693598,585759.016071,596811.072978,633651.262668,604179.110916,869428.476684,508394.61772199994,386821.991745,287353.479582,364717.87793099997,180516.929481,180516.929481,132624.682884,309457.593396,173148.891543,397874.04865199997,235777.21401599998,254197.30886099997,125256.64494599999,95784.493194,33156.170721,47892.246597,73680.37938,147360.75876,143676.739791,261565.346799,331561.70720999996,176832.91051199997,243145.251954,154728.796698,327877.688241
GRDA CC 3CT,2623252.779389,2490541.8461990003,2012782.4867150001,2118951.2332670004,2548049.9172480004,2623252.779389,3114283.232192,2769234.805898,2676337.152665,2999267.090094,2716150.432622,2835590.272493,2614405.383843,2388796.79742,2587863.197205,1972969.206758,2220696.282046,2145493.4199050004,2521507.7306100004,2543626.219475,2176459.304316,1574836.407188,2379949.401874,2096832.7444020002,2079137.9533100002,1968545.508985,1857953.0646600001,1304990.8430350001,1818139.784703,1619073.384918,2459575.961788,2579015.801659,2295899.144187,1995087.695623,1866800.4602060001,2260509.562003
GRDA CC 3ST,1371439.9709835001,1302058.5221985,1052285.3065725,1107790.4656005,1332123.816672,1371439.9709835001,1628151.331488,1447759.564647,1399192.5504975,1568020.7425410002,1420006.985133,1482450.2890395003,1366814.5410645,1248866.07813,1352938.2513075,1031470.871937,1160982.909669,1121666.7553575002,1318247.526915,1329811.1017125,1137855.760074,823326.525582,1244240.648211,1096226.8908030002,1086976.0309650002,1029158.1569775,971340.2829900001,682250.9130525001,950525.8483545,846453.675177,1285869.5174820002,1348312.8213885,1200299.0639805,1043034.4467345,975965.7129090001,1181797.3443045001
GRDA ST 2,1005539.87534448,532736.3577984,159820.90733952002,306323.40573408,392893.06387631997,312982.61020656,566032.3801608001,432848.2907112001,372915.45045888005,932288.6261472,1191997.6005739202,1032176.6932344,632624.4248856001,366256.24598640006,659261.2427755201,459485.10860112007,599328.4025232,286345.79231664,512758.74438096007,452825.90412864,439507.49518368003,246390.56548176002,366256.24598640006,219753.74759184002,186457.72522944002,339619.42809648,332960.22362400003,253049.76995424,339619.42809648,206435.33864688003,326301.01915152004,226412.95206432,306323.40573408,879014.9903673601,233072.1565368,293004.99678912
GRDA ST 2,1640617.6913515201,869201.4258816,260760.42776448003,499790.81988192,641036.05158768,510655.83770544,923526.5149992001,706226.1585288001,608440.9981171201,1521102.4952928002,1944838.1904100804,1684077.7626456001,1032176.6932344001,597575.9802936001,1075636.7645284801,749686.2298228801,977851.6041168,467195.76641136,836606.3724110401,738821.2119993601,717091.1763523201,402005.65947024,597575.9802936001,358545.58817616006,304220.49905856006,554115.9089995201,543250.8911760001,412870.67729376,554115.9089995201,336815.55252912006,532385.8733524801,369410.60599968006,499790.81988192,1434182.3527046402,380275.62382320006,478060.78423488
Greater Des Moines Energy Cent CC GT1,1229697.931616,766095.2354719999,562241.5676639999,907477.6179839999,1111331.285792,900901.6932159999,1038996.113344,1196818.307776,976524.8280479998,1482871.035184,1670284.891072,1357928.464592,1279017.3673759997,1200106.2701599998,983100.7528159999,1137634.9848639998,489906.3952159999,269612.91548799997,700335.9877919998,437298.99707199994,259749.028336,289340.68979199993,355099.93747199996,217005.51734399996,312356.42647999997,128230.53297599997,151246.26966399996,101926.83390399998,213717.55495999995,312356.42647999997,595121.1915039999,437298.99707199994,190701.81827199997,558953.6052799999,332084.2007839999,680608.2134879999
Greater Des Moines Energy Cent CC GT1,131184.126304,81727.00916799999,59979.908016,96809.676096,118556.777248,96108.15670400001,110840.063936,127676.529344,104175.629712,158192.622896,178185.925568,144863.754448,136445.52174399997,128027.28903999999,104877.149104,121362.85481599999,52263.194704,28762.295072,74711.81524799998,46651.039568,27710.015984,30866.853247999996,37882.047168,23150.139936,33322.17112,13679.628143999998,16134.946015999998,10873.550576,22799.38024,33322.17112,63487.50497599999,46651.039568,20344.062368,59629.14832,35426.729296,72607.257072
Greater Des Moines Energy Cent CC GT2,130308.397824,81181.435008,59579.508096,96163.416576,117765.343488,95466.580224,110100.143616,126824.216064,103480.198272,157136.597376,176996.433408,143896.706688,135534.670464,127172.63423999998,104177.034624,120552.68889599999,51914.308224,28570.290432,74213.07148799999,46339.617408,27525.035904,30660.799487999997,37629.163007999996,22995.599616,33099.72672,13588.308863999999,16027.236095999999,10800.963456,22647.18144,33099.72672,63063.68985599999,46339.617408,20208.254208000002,59231.08992,35190.235776,72122.562432
Greater Des Moines Energy Cent CC GT2,1221816.375296,761185.068032,558637.968384,901661.282304,1104208.381952,895127.504896,1032336.8304640001,1189147.488256,970265.9450879999,1473366.805504,1659579.461632,1349225.0347520001,1270819.7058559998,1192414.37696,976799.7224960001,1130343.491584,486766.41689600004,267884.87372800004,695847.293952,434496.197632,258084.20761600003,287486.205952,352823.980032,215614.65446400002,310354.42688000004,127408.659456,150276.880384,101273.549824,212347.76575999998,310354.42688000004,591306.855424,434496.197632,189479.544832,555371.07968,329955.759104,676245.961728
Greater Des Moines Energy Cent CC ST1,1416403.243552,882411.646384,647606.830608,1045260.147648,1280064.963424,1037685.7987520001,1196747.1255680001,1378531.499072,1124790.811056,1708015.676048,1923884.619584,1564103.0470240002,1473210.8602719998,1382318.67352,1132365.159952,1310362.359008,564288.992752,310548.304736,806668.157424,503694.201584,299186.78139200003,333271.35142399993,409014.840384,249953.513568,359781.57256,147699.803472,174210.02460799998,117402.407888,246166.33912,359781.57256,685478.5750879999,503694.201584,219656.117984,643819.65616,382504.61924800003,783945.110736
Greater Des Moines Energy Cent CC ST1,151150.735648,94166.100016,69109.026192,111544.393152,136601.466976,110736.10044800001,127710.24723200001,147109.272128,120031.466544,182270.004752,205306.346816,166912.443376,157212.930928,147513.41848,120839.75924800002,139834.637792,60217.806448,33140.000864,86083.172976,53751.464816,31927.561808000002,35564.878976,43647.806016,26673.659232,38393.90344,15761.707728,18590.732192,12528.536912,26269.51288,38393.90344,73150.489712,53751.464816,23440.488416,68704.87984000001,40818.781552,83658.29486400001
Green Country Energy Project CC CTG1,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC CTG1,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC CTG2,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC CTG2,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC CTG3,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC CTG3,736706.367291,699997.6307765,543036.1367144999,588605.6027325,696200.1752749999,721516.545285,881009.676348,777212.5593069999,748098.7337954999,845566.758334,770883.4668044999,802528.929317,745567.0967945,679744.5347685,722782.3637855,543036.1367144999,613921.9727425,582276.51023,679744.5347685,686073.627271,584808.1472309999,410125.19416199997,653162.346258,574681.5992269999,539238.681213,506327.4002,477213.57468849997,327846.9916295,478479.39318899997,408859.3756615,648099.072256,696200.1752749999,602529.606238,550631.0477175,508859.03720099997,612656.154242
Green Country Energy Project CC STG1,467610.029538,444309.87342699995,344681.61971099995,373605.951435,441899.5124499999,457968.58563,559203.746664,493320.5466259999,474841.112469,536707.044212,489303.27833099995,509389.619806,473234.205151,431454.614883,458772.03928900004,344681.61971099995,389675.024615,369588.68314,431454.614883,435471.883178,371195.59045799996,260318.985516,414582.088044,364767.961186,342271.258734,321381.4636,302902.029443,208094.49768099998,303705.48310199997,259515.531857,411368.27340799995,441899.5124499999,382443.94168399996,349502.34166499996,322988.370918,388871.570956
Green Country Energy Project CC STG1,467610.029538,444309.87342699995,344681.61971099995,373605.951435,441899.5124499999,457968.58563,559203.746664,493320.5466259999,474841.112469,536707.044212,489303.27833099995,509389.619806,473234.205151,431454.614883,458772.03928900004,344681.61971099995,389675.024615,369588.68314,431454.614883,435471.883178,371195.59045799996,260318.985516,414582.088044,364767.961186,342271.258734,321381.4636,302902.029443,208094.49768099998,303705.48310199997,259515.531857,411368.27340799995,441899.5124499999,382443.94168399996,349502.34166499996,322988.370918,388871.570956
