Unit Name,1-Mar-2020,1-Apr-2020,1-May-2020,1-Jun-2020,1-Jul-2020,1-Aug-2020,1-Sep-2020,1-Oct-2020,1-Nov-2020,1-Dec-2020,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Mora IC 2,0.0,0.0,0.0,0.0,0.0,0.0,517.4359908,0.0,0.0,0.0,1552.3079724000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4359908,0.0,0.0,0.0,1552.3079724000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4359908,0.0,0.0,0.0
Mora IC 5,0.0,0.0,0.0,0.0,0.0,0.0,2457.8209791,0.0,0.0,0.0,7373.462937300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.8209791,0.0,0.0,0.0,7373.462937300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.8209791,0.0,0.0,0.0
Mora IC 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan City CC CC LEPA1,769483.9848960001,603345.397248,420811.55424,468904.303296,670019.4357120001,640507.976064,439392.84364800004,607717.465344,516997.052352,638321.9420160002,355230.53280000004,721391.2358400001,741065.5422720001,614275.567488,419718.5372160001,477648.439488,698437.878336,677670.5548800001,420811.55424,594601.261056,641600.9930880001,644880.04416,355230.53280000004,721391.2358400001,750902.695488,607717.465344,420811.55424,475462.40544,683135.6400000001,661275.29952,435020.77555200004,603345.397248,655810.2144,640507.976064
Morgan City CC CC LEPA2,256494.66163200003,201115.132416,140270.51808,156301.434432,223339.81190400003,213502.65868800002,146464.281216,202572.48844800002,172332.350784,212773.98067200003,118410.17760000001,240463.74528000003,247021.84742400004,204758.52249600002,139906.17907200003,159216.146496,232812.62611200003,225890.18496,140270.51808,198200.42035200002,213866.99769600003,214960.01472,118410.17760000001,240463.74528000003,250300.89849600004,202572.48844800002,140270.51808,158487.46848,227711.88000000003,220425.09984,145006.92518400002,201115.132416,218603.40480000002,213502.65868800002
Morgan Creek CT1,77751.418624,190844.39116799997,106024.66175999999,190844.39116799997,183776.080384,148434.52646399997,35341.55392,106024.66175999999,84819.72940799998,374620.471552,120161.28332799999,141366.21568,84819.72940799998,190844.39116799997,106024.66175999999,190844.39116799997,169639.45881599997,148434.52646399997,28273.243135999997,98956.350976,84819.72940799998,374620.471552,120161.28332799999,141366.21568,84819.72940799998,190844.39116799997,106024.66175999999,190844.39116799997,176707.7696,148434.52646399997,35341.55392,98956.350976,84819.72940799998,374620.471552
Morgan Creek CT2,81860.15232000001,191007.02208000002,102325.1904,184185.34272000002,177363.66336000004,143255.26656000002,34108.3968,102325.1904,81860.15232000001,368370.68544000003,115968.54912000001,136433.5872,88681.83168000002,184185.34272000002,102325.1904,184185.34272000002,163720.30464000002,143255.26656000002,27286.71744,102325.1904,81860.15232000001,368370.68544000003,115968.54912000001,136433.5872,88681.83168000002,184185.34272000002,102325.1904,184185.34272000002,170541.984,143255.26656000002,34108.3968,102325.1904,81860.15232000001,368370.68544000003
Morgan Creek CT3,79838.12056000001,188708.28496000002,94354.14248000001,195966.29592,174192.26304,137902.20824,29032.043840000002,101612.15344,79838.12056000001,377416.56992000004,116128.17536000001,137902.20824,79838.12056000001,181450.27399999998,94354.14248000001,195966.29592,174192.26304,130644.19728000001,29032.043840000002,101612.15344,79838.12056000001,377416.56992000004,116128.17536000001,137902.20824,79838.12056000001,181450.27399999998,94354.14248000001,195966.29592,174192.26304,130644.19728000001,29032.043840000002,101612.15344,79838.12056000001,377416.56992000004
Morgan Creek CT4,76463.362206,187682.79814200004,104268.22119000001,187682.79814200004,180731.583396,145975.50966600003,34756.073730000004,104268.22119000001,83414.576952,368414.3815380001,118170.650682,139024.29492000001,90365.791698,187682.79814200004,104268.22119000001,187682.79814200004,166829.153904,145975.50966600003,27804.858984000002,97317.00644400001,83414.576952,368414.3815380001,118170.650682,139024.29492000001,83414.576952,187682.79814200004,104268.22119000001,187682.79814200004,173780.36865000002,145975.50966600003,34756.073730000004,104268.22119000001,83414.576952,368414.3815380001
Morgan Creek CT5,76492.30159999999,187753.8312,90399.9928,187753.8312,173846.13999999998,146030.7576,34769.227999999996,97353.83839999998,83446.14719999999,368553.8168,118215.3752,139076.91199999998,83446.14719999999,180799.9856,104307.684,187753.8312,166892.29439999998,139076.91199999998,27815.3824,97353.83839999998,83446.14719999999,368553.8168,118215.3752,139076.91199999998,76492.30159999999,187753.8312,90399.9928,187753.8312,173846.13999999998,146030.7576,27815.3824,97353.83839999998,83446.14719999999,368553.8168
Morgan Creek CT6,78341.67750199999,192293.208414,92585.61886599999,192293.208414,178049.26705000002,149561.384322,35609.853409999996,99707.589548,85463.648184,377464.446146,121073.50159400002,142439.41363999998,85463.648184,185171.23773199998,106829.56022999999,192293.208414,170927.296368,142439.41363999998,28487.882728,99707.589548,85463.648184,377464.446146,121073.50159400002,142439.41363999998,78341.67750199999,192293.208414,99707.589548,192293.208414,178049.26705000002,149561.384322,28487.882728,99707.589548,85463.648184,377464.446146
Morgantown Energy Facility CFB GEN1,593895.0736000001,589105.5972,681303.0179,459789.7344,586710.8589999999,613052.9792000001,481342.3782,415487.0777,428658.13779999997,701658.2926,821395.2026000001,797447.8206000001,671724.0651,629816.1466000001,702855.6617,483737.1164,615447.7174000001,653763.5286000001,484934.4855,440631.8288,458592.3653,753145.1639,821395.2026000001,797447.8206000001,646579.314,613052.9792000001,693276.7089,469368.68720000004,599881.9191,629816.1466000001,484934.4855,427460.7687000001,443026.567,729197.7819000001
Morgantown ST1,1671780.283696,885060.150192,1425930.2419760001,2753520.4672640003,3171465.538188,2901030.4922960005,2163480.367136,958815.162708,1278420.216944,2089725.3546200003,2630595.4464040003,2335575.3963400004,1819290.3087280001,934230.1585360002,1475100.25032,2851860.4839520003,3466485.588252,3368145.5715640006,2188065.3713080003,1007985.171052,1278420.216944,2310990.3921680003,2630595.4464040003,2335575.3963400004,1770120.300384,909645.1543640001,1450515.2461480002,2827275.47978,3318975.5632200004,3023955.513156,2163480.367136,983400.1668800001,1278420.216944,2188065.3713080003
Morgantown ST2,2083897.6416719996,1065629.4758549999,1799729.7814439998,3078485.1524699996,3836266.1130779996,3504736.9428119995,2344384.846881,1136671.440912,1420839.3011399999,2628552.7071089996,3078485.1524699996,2770636.637223,2368065.5019,1160352.0959309998,1847091.0914819997,3149527.1175269997,4144114.6283249995,4049392.0082489992,2368065.5019,1184032.75095,1420839.3011399999,3220569.0825839997,3078485.1524699996,2770636.637223,2249662.226805,1112990.785893,1823410.436463,3078485.1524699996,3954669.388173,3741543.493002,2368065.5019,1160352.0959309998,1420839.3011399999,2983762.532394
Moselle CC 1,702931.33124,537104.10696,663308.89712,468131.72164,660373.902,658906.4044400001,440249.268,591401.51668,551779.08256,666243.89224,735216.27756,786578.69216,623686.463,550311.5850000001,654503.91176,479871.70212,704398.8288,683853.86296,422639.29728,582596.5313200001,512156.64844,682386.3654,735216.27756,786578.69216,664776.39468,542974.0972000001,660373.902,475469.20944,676516.37516,672113.88248,428509.28752,588466.52156,537104.10696,673581.38004
Moselle CC 2,702931.33124,537104.10696,663308.89712,468131.72164,660373.902,658906.4044400001,440249.268,591401.51668,551779.08256,666243.89224,735216.27756,786578.69216,623686.463,550311.5850000001,654503.91176,479871.70212,704398.8288,683853.86296,422639.29728,582596.5313200001,512156.64844,682386.3654,735216.27756,786578.69216,664776.39468,542974.0972000001,660373.902,475469.20944,676516.37516,672113.88248,428509.28752,588466.52156,537104.10696,673581.38004
Moselle CC GTG1,994826.54506,760138.8632400001,938750.72728,662525.40266,934596.963,932520.08086,623064.642,836983.50242,780907.68464,942904.49156,1040517.95214,1113208.82704,882674.9095000001,778830.8025,926289.43444,679140.45978,996903.4272,967827.07724,598142.05632,824522.20958,724831.8668600001,965750.1951,1040517.95214,1113208.82704,940827.60942,768446.3918000001,934596.963,672909.81336,957442.66654,951212.02012,606449.58488,832829.73814,760138.8632400001,953288.90226
Moselle CC GTG2,994826.54506,760138.8632400001,938750.72728,662525.40266,934596.963,932520.08086,623064.642,836983.50242,780907.68464,942904.49156,1040517.95214,1113208.82704,882674.9095000001,778830.8025,926289.43444,679140.45978,996903.4272,967827.07724,598142.05632,824522.20958,724831.8668600001,965750.1951,1040517.95214,1113208.82704,940827.60942,768446.3918000001,934596.963,672909.81336,957442.66654,951212.02012,606449.58488,832829.73814,760138.8632400001,953288.90226
Moselle CT 4,198871.553313,192935.089035,139506.91053300002,332441.999568,483821.83865700004,495694.76721300004,347283.16026300006,350251.392402,163252.767645,397743.106626,270109.124649,359156.08881900006,195903.321174,195903.321174,136538.67839400002,341346.69598500006,498662.999352,513504.160047,338378.463846,329473.76742900006,157316.30336700001,406647.803043,270109.124649,359156.08881900006,195903.321174,195903.321174,136538.67839400002,338378.463846,489758.30293500004,504599.46363,344314.928124,341346.69598500006,160284.53550600001,403679.570904
Moselle CT 5,199617.176979,187519.166253,136102.62066749998,326646.28960200003,471822.418314,492993.93708450004,341768.8030095,326646.28960200003,160298.6421195,375038.332506,266156.235972,344793.30569099996,193568.171616,187519.166253,130053.6153045,329670.7922835,489969.43440300005,505091.94781050005,329670.7922835,320597.284239,157274.139438,384111.8405505,266156.235972,344793.30569099996,199617.176979,187519.166253,133078.117986,326646.28960200003,483920.42904,502067.44512900006,332695.294965,320597.284239,157274.139438,384111.8405505
Moselle ST 3,9439.387462,14159.081193,4719.693731,75515.099696,51916.631041,56636.324772,94393.87462000002,33037.856117,33037.856117,4719.693731,47196.93731000001,14159.081193,9439.387462,14159.081193,4719.693731,75515.099696,51916.631041,56636.324772,94393.87462000002,33037.856117,28318.162386,4719.693731,47196.93731000001,14159.081193,9439.387462,14159.081193,4719.693731,75515.099696,51916.631041,56636.324772,94393.87462000002,33037.856117,33037.856117,4719.693731
Moss Landing CC CT1A,2070140.8701600004,2061061.3049400002,1557145.4352300004,1103167.17423,1729657.1744100002,2860063.0443,1938487.1744700002,2065601.08755,2351607.3919800003,3005336.0878200005,2878222.17474,1625242.17438,2088300.0006000001,2156396.73975,1652480.87004,1144025.21772,2151856.9571400005,3209626.30527,2437863.26157,2147317.17453,2596755.6529200003,3082512.3921900005,2878222.17474,1625242.17438,2070140.8701600004,2120078.47887,1602543.2613300001,1116786.52206,1920328.0440300002,3032574.7834800007,2201794.5658500004,2110998.9136500005,2474181.5224500005,3050733.91392
Moss Landing CC CT1B,2070140.8701600004,2061061.3049400002,1557145.4352300004,1103167.17423,1729657.1744100002,2860063.0443,1938487.1744700002,2065601.08755,2351607.3919800003,3005336.0878200005,2878222.17474,1625242.17438,2088300.0006000001,2156396.73975,1652480.87004,1144025.21772,2151856.9571400005,3209626.30527,2437863.26157,2147317.17453,2596755.6529200003,3082512.3921900005,2878222.17474,1625242.17438,2070140.8701600004,2120078.47887,1602543.2613300001,1116786.52206,1920328.0440300002,3032574.7834800007,2201794.5658500004,2110998.9136500005,2474181.5224500005,3050733.91392
Moss Landing CC CT2A,2070140.8701600004,2061061.3049400002,1557145.4352300004,1103167.17423,1729657.1744100002,2860063.0443,1938487.1744700002,2065601.08755,2351607.3919800003,3005336.0878200005,2878222.17474,1625242.17438,2088300.0006000001,2156396.73975,1652480.87004,1144025.21772,2151856.9571400005,3209626.30527,2437863.26157,2147317.17453,2596755.6529200003,3082512.3921900005,2878222.17474,1625242.17438,2070140.8701600004,2120078.47887,1602543.2613300001,1116786.52206,1920328.0440300002,3032574.7834800007,2201794.5658500004,2110998.9136500005,2474181.5224500005,3050733.91392
Moss Landing CC CT2B,2070140.8701600004,2061061.3049400002,1557145.4352300004,1103167.17423,1729657.1744100002,2860063.0443,1938487.1744700002,2065601.08755,2351607.3919800003,3005336.0878200005,2878222.17474,1625242.17438,2088300.0006000001,2156396.73975,1652480.87004,1144025.21772,2151856.9571400005,3209626.30527,2437863.26157,2147317.17453,2596755.6529200003,3082512.3921900005,2878222.17474,1625242.17438,2070140.8701600004,2120078.47887,1602543.2613300001,1116786.52206,1920328.0440300002,3032574.7834800007,2201794.5658500004,2110998.9136500005,2474181.5224500005,3050733.91392
Moss Landing CC ST1,2258335.4947200003,2248430.5144800004,1698704.1111600003,1203455.09916,1886898.7357200002,3120068.7756000003,2114713.2812400004,2253383.0046,2565389.8821600005,3278548.4594400004,3139878.73608,1772991.46296,2278145.4552,2352432.8070000005,1802706.40368,1248027.51024,2347480.3168800003,3501410.51484,2659487.19444,2342527.82676,2832824.3486400004,3362740.7914800006,3139878.73608,1772991.46296,2258335.4947200003,2312812.8860400002,1748229.0123600003,1218312.5695200001,2094903.3207600003,3308263.4001600007,2401957.7082,2302907.9058000003,2699107.1154000005,3328073.36064
Moss Landing CC ST2,2258335.4947200003,2248430.5144800004,1698704.1111600003,1203455.09916,1886898.7357200002,3120068.7756000003,2114713.2812400004,2253383.0046,2565389.8821600005,3278548.4594400004,3139878.73608,1772991.46296,2278145.4552,2352432.8070000005,1802706.40368,1248027.51024,2347480.3168800003,3501410.51484,2659487.19444,2342527.82676,2832824.3486400004,3362740.7914800006,3139878.73608,1772991.46296,2258335.4947200003,2312812.8860400002,1748229.0123600003,1218312.5695200001,2094903.3207600003,3308263.4001600007,2401957.7082,2302907.9058000003,2699107.1154000005,3328073.36064
Mount Carmel Cogen CFB TG1,533015.48055,398129.93037,402481.07715,366584.116215,484065.07927499997,526488.76038,423149.024355,400305.50376,403568.86384500004,653759.803695,667901.03073,725553.725565,597194.895555,426412.38443999994,417710.09088,406832.22393,517786.46682,572175.80157,424236.81105,412271.157405,413358.9441,703797.991665,667901.03073,725553.725565,573263.588265,415534.51748999994,407920.010625,382900.91663999995,502557.45309,551507.854365,424236.81105,404656.65053999994,409007.79732,677691.1109849999
Mount Joy Wire IC CHP,1944.806292,1458.604719,2868.5892807,2722.7288087999996,4813.3955727,4327.1939997,3792.3722694,2576.8683369,2917.209438,2819.9691233999997,4278.5738424,3160.3102245,2187.9070785,4327.1939997,2868.5892807,2868.5892807,5250.976988400001,4910.6358873,3792.3722694,2771.3489661,3014.4497526,3111.6900672,4278.5738424,3160.3102245,2042.0466066000001,4181.3335278,2868.5892807,2771.3489661,4910.6358873,4473.0544715999995,3792.3722694,2722.7288087999996,2965.8295953,2965.8295953
Mount Storm ST 1,2533852.873086,1473170.27505,2219576.547742,3162405.523774,4753429.420828,4674860.339491999,2769560.117094,1512454.8157179998,1610666.1673879998,4203445.851476,3987380.877802,3457039.5787839997,2867771.4687639996,1610666.1673879998,2258861.08841,3339185.9567799997,5126632.557173999,5480193.4231859995,2769560.117094,1551739.3563859998,1630308.437722,4989136.664836,3987380.877802,3457039.5787839997,2612421.954422,1551739.3563859998,2239218.8180759996,3240974.6051099994,4851640.7724979995,5106990.286839999,2769560.117094,1532097.086052,1630308.437722,4576648.987822
Mount Storm ST 2,2552523.16284,1519822.9519200001,2240764.6086,3234495.00024,4812772.6810800005,4773802.8618,2864281.71708,1558792.7712,1617247.50012,4364619.7593600005,4033376.2954800003,3565738.46412,2883766.6267200005,1675702.2290400001,2357674.06644,3390374.27736,5182985.96424,5572684.15704,2864281.71708,1558792.7712,1656217.3194000002,5144016.14496,4033376.2954800003,3565738.46412,2786342.07852,1578277.68084,2338189.1568000005,3312434.6388000003,5046591.59676,5319380.33172,2864281.71708,1558792.7712,1636732.40976,4793287.77144
Mount Storm ST 3,2136598.315581,1195710.983949,1724960.107992,2783458.356078,3822354.784755,3724345.68771,2273811.051444,1372127.35863,1391729.178039,3195096.5636670003,3136291.10544,2822661.994896,2352218.3290799996,1313321.9004030002,1783765.566219,2920671.091941,4194789.353526,4351603.908798,2293412.870853,1372127.35863,1391729.178039,3704743.868301,3136291.10544,2822661.994896,2234607.412626,1234914.622767,1724960.107992,2861865.6337139998,3998771.159436,3979169.340027,2293412.870853,1372127.35863,1391729.178039,3410716.577166
Mountain Creek ST 6,152702.459,130887.82200000001,174517.09600000002,65443.91100000001,327219.555,218146.37,130887.82200000001,218146.37,87258.54800000001,21814.637000000002,174517.09600000002,152702.459,152702.459,152702.459,174517.09600000002,65443.91100000001,239961.007,218146.37,130887.82200000001,218146.37,87258.54800000001,21814.637000000002,174517.09600000002,152702.459,152702.459,130887.82200000001,174517.09600000002,65443.91100000001,239961.007,218146.37,130887.82200000001,218146.37,87258.54800000001,21814.637000000002
Mountain Creek ST 7,236058.28444800002,201633.11796600002,363923.188524,309826.498338,373758.950376,398348.355006,265565.57000400004,167207.95148400002,206550.998892,275401.331856,491788.09260000003,221304.64167,260647.689078,172125.83241,368841.06945,295072.85556,236058.28444800002,354087.42667200003,245894.04630000002,162290.070558,211468.87981800002,260647.689078,491788.09260000003,221304.64167,240976.165374,201633.11796600002,363923.188524,309826.498338,255729.80815199998,378676.831302,260647.689078,162290.070558,211468.87981800002,270483.45093000005
Mountain Creek ST 8,1138201.6861440002,972213.9402480001,1731015.064344,1493889.713064,1802152.669728,1920715.3453680002,1280476.8969120001,782513.6592240001,995926.475376,1304189.43204,2371253.5128,1067064.08076,1256764.3617840002,829938.7294800001,1778440.1346,1422752.1076800001,1138201.6861440002,1707302.5292160003,1185626.7564,782513.6592240001,1019639.0105040001,1233051.8266560002,2371253.5128,1067064.08076,1161914.221272,972213.9402480001,1754727.599472,1493889.713064,1233051.8266560002,1825865.2048560001,1233051.8266560002,782513.6592240001,1019639.0105040001,1280476.8969120001
Mountaineer ST 1,9372973.989599999,7823112.1488,12731007.978,9520579.8792,13874953.622399999,14243968.3464,8339732.762399999,4870994.3568,6974378.2836,15535519.8804,19225667.1204,18081721.476,11218047.609599998,9188466.6276,13321431.5364,10037200.4928,14502278.653199999,15867633.132,8450437.1796,5203107.6084,7085082.7008,17122283.1936,19225667.1204,18081721.476,10332412.272,8561141.5968,12952416.8124,9852693.1308,14170165.4016,14908194.849599998,8376634.2348,5092403.1912,7011279.755999999,16199746.383599998
Moxie Freedom Project CC GEN1A,1494116.5689216,1174243.5465696,1326957.1185312,1423950.873696,1504435.0535136,1516817.235024,1370294.7538176,1380613.2384096,1265046.2109792,1529199.4165344,1520944.6288608,1386804.3291648,1500307.6596768,1229963.3633664001,1339339.3000416001,1434269.3582879999,1510626.1442688,1527135.719616,1372358.4507360002,1399186.5106752,1273300.9986528,1531263.1134528,1520944.6288608,1386804.3291648,1498243.9627584,1205199.0003456,1329020.8154496,1428078.2675327999,1506498.750432,1520944.6288608,1372358.4507360002,1384740.6322464,1271237.3017344,1531263.1134528
Moxie Freedom Project CC GEN1A,1494116.5689216,1174243.5465696,1326957.1185312,1423950.873696,1504435.0535136,1516817.235024,1370294.7538176,1380613.2384096,1265046.2109792,1529199.4165344,1520944.6288608,1386804.3291648,1500307.6596768,1229963.3633664001,1339339.3000416001,1434269.3582879999,1510626.1442688,1527135.719616,1372358.4507360002,1399186.5106752,1273300.9986528,1531263.1134528,1520944.6288608,1386804.3291648,1498243.9627584,1205199.0003456,1329020.8154496,1428078.2675327999,1506498.750432,1520944.6288608,1372358.4507360002,1384740.6322464,1271237.3017344,1531263.1134528
Moxie Freedom Project CC GEN1A,1494648.6617168002,1174661.7244708,1327429.6816076,1424457.9787080002,1504970.8209828,1517357.412102,1370782.7505248,1381104.9097908002,1265496.7260116,1529744.0032212,1521486.2758084002,1387298.2053504002,1500841.9572764002,1230401.3845072002,1339816.2727268,1434780.137974,1511164.1165424,1527679.5713680002,1372847.182378,1399684.7964696,1273754.4534244,1531808.4350744002,1521486.2758084002,1387298.2053504002,1498777.5254232,1205628.2022688,1329494.1134608001,1428586.8424144,1507035.2528360002,1521486.2758084002,1372847.182378,1385233.7734972,1271690.0215712,1531808.4350744002
Moxie Freedom Project CC GEN1B,833523.3636808,655075.6822298,740270.0591806001,794380.0012980001,839279.7405018001,846187.392687,764446.8418288,770203.2186498,705731.7982546,853095.0448722,848489.9434154,773657.0447424,836977.1897734,686160.1170632001,747177.7113658,800136.378119,842733.5665944,851943.769508,765598.117193,780564.6969276,710336.8997114,854246.3202364001,848489.9434154,773657.0447424,835825.9144092001,672344.8126928,741421.3345448,796682.5520264,840431.015866,848489.9434154,765598.117193,772505.7693782,709185.6243472,854246.3202364001
Moxie Freedom Project CC GEN1B,833523.3636808,655075.6822298,740270.0591806001,794380.0012980001,839279.7405018001,846187.392687,764446.8418288,770203.2186498,705731.7982546,853095.0448722,848489.9434154,773657.0447424,836977.1897734,686160.1170632001,747177.7113658,800136.378119,842733.5665944,851943.769508,765598.117193,780564.6969276,710336.8997114,854246.3202364001,848489.9434154,773657.0447424,835825.9144092001,672344.8126928,741421.3345448,796682.5520264,840431.015866,848489.9434154,765598.117193,772505.7693782,709185.6243472,854246.3202364001
Moxie Freedom Project CC GEN1B,833789.4100784,655284.7711804,740506.3407188001,794633.5538040001,839547.6242364001,846457.481226,764690.8401824001,770449.0543404,705957.0557708001,853367.3382156,848760.7668892001,773903.9828352,837244.3385732,686379.1276336001,747416.1977084001,800391.767962,843002.5527312001,852215.6953840001,765842.4830140001,780813.8398248,710563.6270972,854518.9810472002,848760.7668892001,773903.9828352,836092.6957416001,672559.4136544,741657.9835504,796936.8394672,840699.267068,848760.7668892001,765842.4830140001,772752.3400036001,709411.9842656001,854518.9810472002
Moxie Freedom Project CC GEN2A,1494116.5689216,1174243.5465696,1326957.1185312,1423950.873696,1504435.0535136,1516817.235024,1370294.7538176,1380613.2384096,1265046.2109792,1529199.4165344,1520944.6288608,1386804.3291648,1500307.6596768,1229963.3633664001,1339339.3000416001,1434269.3582879999,1510626.1442688,1527135.719616,1372358.4507360002,1399186.5106752,1273300.9986528,1531263.1134528,1520944.6288608,1386804.3291648,1498243.9627584,1205199.0003456,1329020.8154496,1428078.2675327999,1506498.750432,1520944.6288608,1372358.4507360002,1384740.6322464,1271237.3017344,1531263.1134528
Moxie Freedom Project CC GEN2A,1494116.5689216,1174243.5465696,1326957.1185312,1423950.873696,1504435.0535136,1516817.235024,1370294.7538176,1380613.2384096,1265046.2109792,1529199.4165344,1520944.6288608,1386804.3291648,1500307.6596768,1229963.3633664001,1339339.3000416001,1434269.3582879999,1510626.1442688,1527135.719616,1372358.4507360002,1399186.5106752,1273300.9986528,1531263.1134528,1520944.6288608,1386804.3291648,1498243.9627584,1205199.0003456,1329020.8154496,1428078.2675327999,1506498.750432,1520944.6288608,1372358.4507360002,1384740.6322464,1271237.3017344,1531263.1134528
Moxie Freedom Project CC GEN2A,1494648.6617168002,1174661.7244708,1327429.6816076,1424457.9787080002,1504970.8209828,1517357.412102,1370782.7505248,1381104.9097908002,1265496.7260116,1529744.0032212,1521486.2758084002,1387298.2053504002,1500841.9572764002,1230401.3845072002,1339816.2727268,1434780.137974,1511164.1165424,1527679.5713680002,1372847.182378,1399684.7964696,1273754.4534244,1531808.4350744002,1521486.2758084002,1387298.2053504002,1498777.5254232,1205628.2022688,1329494.1134608001,1428586.8424144,1507035.2528360002,1521486.2758084002,1372847.182378,1385233.7734972,1271690.0215712,1531808.4350744002
Moxie Freedom Project CC GEN2B,833523.3636808,655075.6822298,740270.0591806001,794380.0012980001,839279.7405018001,846187.392687,764446.8418288,770203.2186498,705731.7982546,853095.0448722,848489.9434154,773657.0447424,836977.1897734,686160.1170632001,747177.7113658,800136.378119,842733.5665944,851943.769508,765598.117193,780564.6969276,710336.8997114,854246.3202364001,848489.9434154,773657.0447424,835825.9144092001,672344.8126928,741421.3345448,796682.5520264,840431.015866,848489.9434154,765598.117193,772505.7693782,709185.6243472,854246.3202364001
Moxie Freedom Project CC GEN2B,833523.3636808,655075.6822298,740270.0591806001,794380.0012980001,839279.7405018001,846187.392687,764446.8418288,770203.2186498,705731.7982546,853095.0448722,848489.9434154,773657.0447424,836977.1897734,686160.1170632001,747177.7113658,800136.378119,842733.5665944,851943.769508,765598.117193,780564.6969276,710336.8997114,854246.3202364001,848489.9434154,773657.0447424,835825.9144092001,672344.8126928,741421.3345448,796682.5520264,840431.015866,848489.9434154,765598.117193,772505.7693782,709185.6243472,854246.3202364001
Moxie Freedom Project CC GEN2B,833789.4100784,655284.7711804,740506.3407188001,794633.5538040001,839547.6242364001,846457.481226,764690.8401824001,770449.0543404,705957.0557708001,853367.3382156,848760.7668892001,773903.9828352,837244.3385732,686379.1276336001,747416.1977084001,800391.767962,843002.5527312001,852215.6953840001,765842.4830140001,780813.8398248,710563.6270972,854518.9810472002,848760.7668892001,773903.9828352,836092.6957416001,672559.4136544,741657.9835504,796936.8394672,840699.267068,848760.7668892001,765842.4830140001,772752.3400036001,709411.9842656001,854518.9810472002
MSC Sebewaing ST 1,2630.0826159999997,2446.5884799999994,1162.1295279999997,3975.7062799999994,5199.00052,5137.835807999999,4036.8709919999997,2385.4237679999997,2079.600208,1529.1177999999998,3853.3768559999994,2630.0826159999997,3364.0591599999993,2446.5884799999994,1162.1295279999997,3975.7062799999994,5504.824079999999,5504.824079999999,2263.0943439999996,2324.2590559999994,2079.600208,1529.1177999999998,3853.3768559999994,2630.0826159999997,2507.7531919999997,2446.5884799999994,1162.1295279999997,3975.7062799999994,5443.659368,5382.494655999999,2507.7531919999997,2324.2590559999994,2079.600208,1529.1177999999998
MSC Sebewaing ST 2,1690.767396,1572.8068799999999,747.083268,2555.81118,3342.2146199999997,3302.8944479999996,2595.131352,1533.486708,1336.885848,983.0043,2477.170836,1690.767396,2162.6094599999997,1572.8068799999999,747.083268,2555.81118,3538.8154799999998,3538.8154799999998,1454.846364,1494.166536,1336.885848,983.0043,2477.170836,1690.767396,1612.127052,1572.8068799999999,747.083268,2555.81118,3499.4953079999996,3460.175136,1612.127052,1494.166536,1336.885848,983.0043
MTHS Co-Gen Buildings IC STH1,1297.052736,2329.4008320000003,2673.516864,1641.168768,2249.9894400000003,2408.8122240000002,2170.5780480000003,1349.993664,1588.22784,1694.109696,3785.276352,1561.757376,1402.934592,2408.8122240000002,2673.516864,1747.050624,2435.2826880000002,2726.457792,2170.5780480000003,1376.464128,1614.698304,1958.814336,3785.276352,1561.757376,1376.464128,2355.8712960000003,2673.516864,1667.639232,2329.4008320000003,2594.105472,2170.5780480000003,1349.993664,1614.698304,1799.991552
MTHS Co-Gen Buildings IC STH2,1297.052736,2329.4008320000003,2673.516864,1641.168768,2249.9894400000003,2408.8122240000002,2170.5780480000003,1349.993664,1588.22784,1694.109696,3785.276352,1561.757376,1402.934592,2408.8122240000002,2673.516864,1747.050624,2435.2826880000002,2726.457792,2170.5780480000003,1376.464128,1614.698304,1958.814336,3785.276352,1561.757376,1376.464128,2355.8712960000003,2673.516864,1667.639232,2329.4008320000003,2594.105472,2170.5780480000003,1349.993664,1614.698304,1799.991552
Munising ST M387,42231.125358,44940.291890399996,36175.341344399996,43187.3017812,65657.4477264,57370.585392,43346.6645184,51952.2523272,47808.82116,52430.340538799996,39521.958825600006,52270.9778016,37768.9687164,46215.193788000004,36175.341344399996,44621.566416,70916.41805400001,61832.74203360001,41274.9489348,50996.075904000005,45896.4683136,53067.79148760001,39521.958825600006,52270.9778016,39840.6843,45577.7428392,36175.341344399996,43824.75273,67729.16331,59761.026450000005,42071.7626208,51474.1641156,47330.7329484,52908.4287504
