Unit Name,1-Jan-2021,1-Feb-2021,1-Mar-2021,1-Apr-2021,1-May-2021,1-Jun-2021,1-Jul-2021,1-Aug-2021,1-Sep-2021,1-Oct-2021,1-Nov-2021,1-Dec-2021,1-Jan-2022,1-Feb-2022,1-Mar-2022,1-Apr-2022,1-May-2022,1-Jun-2022,1-Jul-2022,1-Aug-2022,1-Sep-2022,1-Oct-2022,1-Nov-2022,1-Dec-2022
Paris (WI) CT 3,226936.6367070849,77119.17554422692,54491.41628557963,41445.607799086785,128209.09986407435,58554.47792130893,81509.16453826783,103788.78438880532,148272.82995464234,53790.40200278408,69647.98835464253,23938.922993106542,236661.22464149343,82219.8855727984,63431.55087805257,52173.23537686463,143249.38655439683,64184.2830324201,90772.76225117089,109483.45754041843,152497.84702130902,56501.193974827125,64575.75691019791,17606.930982353893
Paris (WI) CT 4,232420.84558880533,81207.34356565544,57905.73761461192,45118.45683242011,134243.13176084857,63884.27553241999,89246.54225117108,112979.63479310645,151931.53417686454,58446.280960848584,76228.72101019812,28923.016498482844,242600.5904705256,86795.76959422693,68386.94048342887,56665.66792130902,150116.4374511711,70208.8555546423,99396.52910708504,119289.12009633241,156742.88789908672,61472.4024189132,70719.24264353127,21620.32388988076
Paris CC GEN1,391141.80554934574,225631.82336342635,249443.9882991098,310505.969169826,110181.4628726476,250049.06911071666,375377.77584759356,513813.3785449706,187256.72664938183,559214.141856099,137788.0042654935,112046.81441446551,404820.65870309895,223330.9536970931,232654.31207907718,188653.04545204897,145299.45832869038,263558.230432939,370428.24431049713,532924.7099062814,182491.1706420485,565106.2806971527,149808.2736174933,147024.5044168522
Paris CC GEN2,404036.59034767584,233070.23512266023,257667.41648479475,320742.4296919082,113813.81879152599,258292.44501546558,387752.8673590527,530752.2811343652,193430.02533013074,577649.7729063,142330.46594457576,115740.66543911825,418166.3947043001,230693.51261018403,240324.23445531045,194872.3766207977,150089.55036150437,272246.9633043547,382640.1644526015,550493.6563867084,188507.36308079734,583736.1580827732,154747.00791257553,151871.4661009243
Paris CC GEN3,386843.5439499023,223152.35277701513,246702.84557054826,307093.8156624653,108970.67756635472,247301.27714246704,371252.7453437737,508167.0776818391,185198.9604224654,553068.931506032,136273.85037246608,110815.53073958133,400372.0800360319,220876.7673927294,230097.67128699942,186579.93506246596,143702.76098441915,260661.98614246724,366357.604263129,527068.3944128058,180485.77316246554,558896.3215686127,148162.0288524659,145408.85052216146
Pastoria Energy Center CC CT01,58563.800390427874,70507.55336680246,60150.309489230756,65103.20936468714,59942.956775923885,73245.76411808837,120284.50429371149,86039.94433946499,69575.39722082883,78781.0875524689,62009.52779054564,70019.57069935172,70910.67585790774,80276.23402076509,54964.1693226012,72202.22522400474,66488.57036038273,73784.47472164601,204502.80431153547,91685.0208462677,67393.93988802741,78098.72914714208,72093.02480992813,82906.01317720821
Pastoria Energy Center CC CT01,1136021.5039351576,1367706.60852869,1166796.6319223002,1262873.0601568979,1162774.4007889803,1420822.462947791,2333280.6709410795,1669004.1683666445,1349624.629220797,1528196.7523683992,1202861.7772291733,1358240.7132132242,1375526.384833549,1557199.6266387438,1066195.8049193446,1400579.8793728102,1289746.314135142,1431272.379550871,3966948.5546385385,1778507.4495801914,1307308.6862072262,1514960.3534893251,1398461.6080549895,1608212.1233073892
Pastoria Energy Center CC CT02,57918.11350629965,69730.18232637462,59487.13077380376,64385.42315338964,59282.064198460546,72438.20332296059,118958.3245330311,85091.32312293285,68808.30353592442,77912.49783303705,61325.85052714382,69247.57984268852,70128.86024756699,79391.15977577318,54358.1696608305,71406.1698191094,65755.51004769937,72970.974449081,202248.08761570812,90674.1606384808,66650.897551886,77237.66267363443,71298.17337872715,81991.94467470319
Pastoria Energy Center CC CT02,1123688.884448309,1352858.8216565193,1154129.9184576445,1249163.3435211144,1150151.3525594305,1405398.0517608505,2307950.637512085,1650885.5031308809,1334973.1398391223,1511606.6887272508,1189803.5414981982,1343495.6878509566,1360593.7066760403,1540294.708559399,1054621.2113795248,1385375.2211393102,1275744.8621628901,1415734.524344879,3923883.4657482384,1759200.019611463,1293116.577586925,1498513.9838453294,1383279.9457190512,1590753.4149095418
Pastoria Energy Center CC CT04,50944.69515771511,61334.57508975428,52324.80064719194,56633.332071376164,52144.424361856625,63716.54673558073,104635.58311768284,74846.21398438573,60523.691738956935,68531.72886317308,53942.13608240411,60910.07859072602,61685.25165588667,69832.35792986072,47813.3733137071,62808.771446240055,57838.45867071882,64185.171505378916,177897.1473007734,79756.87039438281,58626.04032155858,67938.14475975205,62713.777921756664,72120.00484764861
Pastoria Energy Center CC CT04,988611.1882886894,1190232.799999021,1015392.9311903117,1099002.4681176685,1011892.6253541021,1236456.3334201223,2030513.8315777476,1452433.9446323575,1174497.1409571224,1329897.7194221076,1046778.2579945363,1181995.2006370171,1197037.8809927516,1355137.176507094,927846.0821370974,1218840.4304352107,1122388.6447495264,1245550.2673242802,3452196.7329811687,1547728.0641424526,1137672.1208661383,1318378.877587533,1216997.0263118076,1399530.2841854854
Pastoria Energy Center CC ST03,58240.956948363775,70118.86784658855,59818.720131517286,64744.31625903837,59612.51048719221,72841.98372052447,119621.41441337125,85565.6337311989,69191.85037837664,78346.79269275299,61667.68915884472,69633.57527102015,70519.76805273737,79833.69689826912,54661.169491715875,71804.19752155706,66122.04020404103,73377.72458536348,203375.44596362178,91179.59074237428,67022.4187199567,77668.19591038827,71695.59909432764,82448.97892595569
Pastoria Energy Center CC ST03,1129822.9098475268,1360243.8465405835,1160430.116254201,1255982.3125284407,1156429.832045332,1413069.8793145646,2320549.345238548,1659897.4046879364,1342260.529845714,1519858.2910618528,1196298.4755005157,1350829.6009892572,1368020.9549742779,1548702.9138868218,1060378.208166346,1392937.7474858155,1282708.935133382,1423462.7769342465,3945303.274358596,1768803.1915854374,1300175.4797802684,1506694.115343652,1390831.0343154604,1599437.0656833402
Pastoria Energy Center CC ST05,28151.948147989577,33893.37736265255,28914.591992618105,31295.478812572885,28814.916377401125,35209.65066757058,57821.437565665066,41359.88504080124,33445.28466183172,37870.511767228716,29808.32868431963,33658.80135051528,34087.160610857536,38589.23708164671,26421.5852532019,34708.01565343556,31961.42963299545,35468.61188383424,98305.64793806997,44073.50505950686,32396.645855766223,37542.49824493269,34655.52240036236,39853.386709220285
Pastoria Energy Center CC ST05,546509.3787261097,657966.8486180991,561314.4647374304,607534.2492422406,559379.4775649613,683519.4569961411,1122478.5494398833,802912.997672802,649268.0949030821,735174.338527119,578664.4357433057,653413.0610797278,661728.7325924268,749126.8409611417,512918.1137227084,673781.2947033914,620462.2486552146,688546.6306990206,1908392.2113482202,855592.0798707935,628911.0333101035,728806.6631768584,672762.2513685023,773667.5805202761
Patriot Power Generation Plant CC GEN1-CT1,438858.7587577918,382722.59780788474,431968.9801170164,391832.24917834427,498915.3721895975,478954.9893487357,630790.5204479023,623300.0179029185,477324.2992741796,413736.1800195552,464561.0810022292,503281.9829894787,546807.7371084186,486372.1525717821,526234.1504039598,454606.11900336243,525995.9789310533,505377.95219772565,660990.567187101,630553.2282469169,476014.9572681812,398220.2173010576,425913.9217026868,464855.14491762733
Patriot Power Generation Plant CC GEN1-CT1,1870863.6032769405,1631554.0344166777,1841492.340116677,1670388.6591049836,2126886.138918411,2041794.6305020293,2689072.514670749,2657140.353577896,2034842.9663325637,1763765.5512411008,1980433.1133920434,2145501.087468824,2331052.241595949,2073414.1446091186,2243346.6329322793,1937994.9127089763,2242331.303213759,2154436.2458245493,2817815.913621145,2688060.9333058903,2029261.215360572,1697620.6940619827,1815679.5058573135,1981686.7137027972
Patriot Power Generation Plant CC GEN1-ST1,225019.93681530084,196236.74600977526,221487.27961413882,200907.61820927847,255813.29593160882,245578.83211830084,323430.80825513456,319590.1365680568,244742.71395905386,212138.61459601397,238198.51605528305,258052.22694683477,280369.57221164147,249381.89988553157,269820.6949523487,233094.22025331637,269698.5751843937,259126.91179564915,338915.545595934,323309.13932405616,244071.3634400547,204182.97766073322,218382.6159048809,238349.29405012104
Patriot Power Generation Plant CC GEN1-ST1,959356.0989030856,836641.0629112411,944294.8724214053,856554.986073829,1090641.3409667313,1047007.4504890215,1378923.6761158803,1362549.2523246824,1043442.7216617462,904437.5205410621,1015542.0109057721,1100186.8601544076,1195335.234979044,1063221.5527089038,1150360.8656919831,993780.2178063387,1149840.2169626192,1104768.700673522,1444941.7250854778,1378404.949496679,1040580.4676587499,870519.2423540726,931058.3649960005,1016184.8418965517
Patriot Power Generation Plant CC GEN2-CT2,438858.7587577918,382722.59780788474,431968.9801170164,391832.24917834427,498915.3721895975,478954.9893487357,630790.5204479023,623300.0179029185,477324.2992741796,413736.1800195552,464561.0810022292,503281.9829894787,546807.7371084186,486372.1525717821,526234.1504039598,454606.11900336243,525995.9789310533,505377.95219772565,660990.567187101,630553.2282469169,476014.9572681812,398220.2173010576,425913.9217026868,464855.14491762733
Patriot Power Generation Plant CC GEN2-CT2,1870863.6032769405,1631554.0344166777,1841492.340116677,1670388.6591049836,2126886.138918411,2041794.6305020293,2689072.514670749,2657140.353577896,2034842.9663325637,1763765.5512411008,1980433.1133920434,2145501.087468824,2331052.241595949,2073414.1446091186,2243346.6329322793,1937994.9127089763,2242331.303213759,2154436.2458245493,2817815.913621145,2688060.9333058903,2029261.215360572,1697620.6940619827,1815679.5058573135,1981686.7137027972
Patriot Power Generation Plant CC GEN2-ST2,225019.93681530084,196236.74600977526,221487.27961413882,200907.61820927847,255813.29593160882,245578.83211830084,323430.80825513456,319590.1365680568,244742.71395905386,212138.61459601397,238198.51605528305,258052.22694683477,280369.57221164147,249381.89988553157,269820.6949523487,233094.22025331637,269698.5751843937,259126.91179564915,338915.545595934,323309.13932405616,244071.3634400547,204182.97766073322,218382.6159048809,238349.29405012104
Patriot Power Generation Plant CC GEN2-ST2,959356.0989030856,836641.0629112411,944294.8724214053,856554.986073829,1090641.3409667313,1047007.4504890215,1378923.6761158803,1362549.2523246824,1043442.7216617462,904437.5205410621,1015542.0109057721,1100186.8601544076,1195335.234979044,1063221.5527089038,1150360.8656919831,993780.2178063387,1149840.2169626192,1104768.700673522,1444941.7250854778,1378404.949496679,1040580.4676587499,870519.2423540726,931058.3649960005,1016184.8418965517
Pearsall IC 10A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 11A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 12A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 13A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 14A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 15A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 16A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 17A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 18A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 19A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 1A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 20A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 21A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 22A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 23A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 24A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 2A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 3A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 4A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 5A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 6A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 7A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 8A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pearsall IC 9A,7851.080911820429,25239.93393007671,29248.51920549784,21406.64714528221,20424.652840310737,10171.1646464822,25948.066619072022,50328.09076668496,10871.101033282244,60758.0948918978,1159.4216068822243,149.1492745559117,8530.890953988148,25119.254490076688,28751.811177213967,19572.710031415536,21811.160269136533,10485.000075148877,25736.368000336515,51080.950869084925,10641.173976482245,61185.773650917174,1660.4562052822257,1605.6948596139682
Pender IC 1,-67.54286794520547,-61.006461369863004,-67.54286794520547,42.94684971324213,-67.54286794520547,-65.36406575342464,-67.54286794520547,685.0886753064073,-65.36406575342464,-67.54286794520547,61.82436704657536,-67.54286794520547,-67.54286794520547,-61.006461369863004,-67.54286794520547,44.456485713242,323.82846549995577,-65.36406575342464,-67.54286794520547,686.5630793064071,-65.36406575342464,-67.54286794520547,61.81174304657529,-67.54286794520547
Pender IC 2,-112.57144657534245,-101.67743561643834,-112.57144657534245,71.5780828554035,-112.57144657534245,-108.9401095890411,-112.57144657534245,1141.8144588440123,-108.9401095890411,-112.57144657534245,103.04061174429222,-112.57144657534245,-112.57144657534245,-101.67743561643834,-112.57144657534245,74.09414285540336,539.7141091665931,-108.9401095890411,-112.57144657534245,1144.2717988440122,-108.9401095890411,-112.57144657534245,103.0195717442922,-112.57144657534245
Pender IC 3,-28.142861643835612,-25.419358904109586,-28.142861643835612,17.89451971385082,-28.142861643835612,-27.235027397260275,-28.142861643835612,285.453613711003,-27.235027397260275,-28.142861643835612,25.760151936073008,-28.142861643835612,-28.142861643835612,-25.419358904109586,-28.142861643835612,18.5235347138508,134.9285262916482,-27.235027397260275,-28.142861643835612,286.06794871100305,-27.235027397260275,-28.142861643835612,25.75489193607298,-28.142861643835612
Pender IC 4,-45.028578630136984,-40.67097424657534,-45.028578630136984,28.63123234216139,-45.028578630136984,-43.57604383561644,-45.028578630136984,456.7257827376048,-43.57604383561644,-45.028578630136984,41.2162438977169,-45.028578630136984,-45.028578630136984,-40.67097424657534,-45.028578630136984,29.637656342161428,215.88564286663726,-43.57604383561644,-45.028578630136984,457.70871873760484,-43.57604383561644,-45.028578630136984,41.2078278977169,-45.028578630136984
Peno Creek CT GT1,98745.96896578651,12741.761220117434,8184.423486604239,17052.403337826567,83882.73997688395,75467.92028716009,132136.04848626052,140225.24773094885,135244.47213849306,49113.26066204512,85897.29373338248,59109.619370518056,272024.263702561,20806.70768640314,25629.0210985613,95254.62104760407,108743.43760466893,85914.34243382653,150423.78335955052,149535.82419589517,145903.99793671528,54494.061126819324,49084.58827649296,41299.974440969854
Peno Creek CT GT2,98912.86767778647,12877.08450011741,8330.271910604242,17169.683513826538,84090.23567288395,75679.92675916004,132459.32076626044,140550.02360294884,135447.45705849302,49306.47873752895,86179.96902938242,59404.323402518035,272318.9677345609,20966.088438403116,25824.341725184968,95509.30050404844,109002.91890148612,86150.21952760429,150801.18495155044,149875.6359878951,146119.01159271522,54707.5711908193,49271.49031849292,41545.059936969825
Peno Creek CT GT3,98816.91572578653,12799.285620117458,8246.422006604313,17102.257817826583,83970.94405688395,75558.04184716012,132273.46788626054,140363.30629094885,135330.75873849305,49195.07314204513,86017.45581338246,59234.89473051807,272149.539062561,20874.458646403145,25711.965565184983,95362.63908760413,108853.37312466899,86014.5037036043,150584.2125195505,149680.27435589518,145995.39781671527,54584.82184681936,49163.844116492975,41404.15752096983
Peno Creek CT GT4,96364.05088056077,10844.909839831736,6121.192788862369,15359.659785159944,80926.01046189485,72446.8851267157,127434.38289748636,135492.3731279813,132273.89252493758,46294.631979077465,81795.38576893811,54861.27740555039,267730.37388669007,18504.32322268883,22836.472533443106,91588.02671493753,105010.17760613127,82523.02946693776,144989.98228522798,144601.77456542198,142749.94051738203,51422.23061494828,46381.519852492995,37771.61190744289
Permian Basin CT1,371770.478690957,273096.1596079855,541865.2401818723,576748.6035325347,420630.28075160354,519781.0549425361,529666.7175892915,649209.4956434313,292148.43864309037,539883.1039164948,543429.1529519781,581562.9257469255,573703.0098202584,268408.51990512776,392443.81616090355,500462.16584253317,468998.4239082695,533391.2436725352,520762.18267912976,673517.948121925,283509.0993242012,556738.3691353659,563384.941412533,615003.1249888596
Permian Basin CT2,371621.4851370155,273189.8198931368,533464.7835038558,563581.8891421006,414237.10417779133,509566.85227276856,518596.26745004917,636316.0868330603,293424.32054210076,526410.6733888867,531718.2267092112,569244.5932696186,561246.7898512098,267799.3259845646,383085.5584611022,488345.7796580993,463185.1627641136,523280.03204876784,509500.4045008876,660686.594453791,284618.717443434,543413.0576789087,551529.5868843218,602416.8193626066
Permian Basin CT3,326495.2879219086,242456.69285665432,494757.9381038454,541786.8593479451,385531.80827158707,483942.1828479463,496541.0686277161,603295.875286426,249924.41358127876,511529.57392319915,507606.99622794456,543434.9125915868,535610.4715180377,239140.1342495107,370456.98144965095,472110.46892794414,425733.9651135223,494919.6727479462,490136.845465135,624415.9594999735,242718.22953127843,525005.240979328,525185.4689146108,572069.2018780371
Permian Basin CT4,344213.2317173437,253114.07384266253,506318.01704476436,541782.4875691785,393116.46329557087,487330.89844417956,497006.1918455707,608699.9511302481,269382.0432191786,507987.8094197633,509993.05009417766,545885.4363544413,538424.5866237957,249076.43954266157,369010.75902702165,470581.3987941769,437497.5494116993,499755.514469179,489014.87458024756,631101.138148796,261416.141385845,523381.59240524727,528586.278244177,576731.5223423432
Permian Basin CT5,455216.27174138627,346229.36353512964,605726.2012123561,624802.611484201,474234.3914127863,572821.6719275365,580788.7448046148,713050.9798057972,366596.75072364596,578937.1295529999,591764.6822753121,634363.1041762268,624004.0554781618,337195.8707451302,426960.0155988063,541086.5753442001,535978.4487654743,590031.3487175357,569213.2509465489,740929.9707348294,353753.4614280903,598553.164207194,615550.7035319776,672407.028723967
Perryman CT GT1,-16852.97419178082,-14447.802769574691,-3115.1831274367432,9805.745518764086,-13320.911838103402,-16309.329863013698,-16852.97419178082,-4014.4530784044855,33994.990812541844,98262.25977802562,43608.984188541835,-16852.97419178082,-16852.97419178082,-11303.417036527071,-2862.694007436736,9851.118118764081,-13281.0871181034,-16309.329863013698,-16852.97419178082,-3995.3565984044744,33985.472212541856,98131.28529802561,43395.438908541844,-11765.948663780815
Perryman CT GT3,-16528.878534246574,-14929.309643835615,-5606.820549601422,8341.401094557077,-14340.512851601416,-15995.68890410959,-16528.878534246574,-6488.796847665935,26962.37901422373,88717.9665661405,38048.042996890406,-16528.878534246574,-16528.878534246574,-13637.588421978475,-5359.186989601416,8385.901144557076,-14301.453991601413,-15995.68890410959,-16528.878534246574,-6470.067607665933,26953.043464223734,88589.5108261405,37890.9640168904,-12941.35687224657
Perryman CT GT4,-16852.97419178082,-14894.269569574693,-4008.116727436749,9359.278718764084,-13767.378638103404,-16309.329863013698,-16852.97419178082,-4907.386678404488,31762.656812541834,95583.45897802559,41823.116988541835,-16852.97419178082,-16852.97419178082,-12196.350636527075,-3755.6276074367415,9404.651318764076,-13727.553918103402,-16309.329863013698,-16852.97419178082,-4888.29019840448,31753.138212541846,95452.48449802562,41609.57170854184,-12340.788227780817
Perryman CT GT5,377048.85274391447,200866.0681967108,367663.89490907383,225682.75308150976,282184.0513023649,469456.16375595424,568183.4768383213,575180.2650315262,674970.6102189531,577550.5793975472,430450.8214269538,219950.5115817205,434709.6251073975,299218.0106886156,414715.26053174085,235998.48882239903,296359.04954404297,489697.98114917555,598954.3941213965,582299.0696772033,674271.3273757328,573319.4491737199,417683.01331428695,257655.81749539776
Perryman CT GT6,382609.41101589135,225731.4054513105,371849.26116814825,235763.41154484003,308797.0828894387,493728.7787048397,618179.1200507287,623549.7610933089,624118.9373581727,508333.4343449217,403386.47862483957,308796.56261589157,455141.55810750474,333761.7284113113,432190.96358879225,252890.32165150723,328618.15139008465,516011.4077581729,652325.815970728,631403.4486829856,623293.0157581737,503117.37420298695,387236.9632781726,289854.7826958904
